id,name,altitude,color,statusname,statusid,statustimestamp,firsttimestatus,lastupdated,size,sizeunit,containment,containmentunit,admindivision,admindivisiontype,admindivisionupper,admindivisionuppertype,protectingunit,publicvisibility,number,categoryType,lat,lng
0F17985B-36DD-43FA-A870-E625713C1025,Morris 4807,124.3457,#93735D,Contained,408E3A31-82B6-4C0D-9697-64F86B525A8F,2025-10-12T23:48:00.000Z,2025-10-12T20:25:00.000Z,2025-10-13T00:38:32.076Z,3.0,Acres,100,Percent,Morris,COUNTY,3A,REGION,TXTXS - Texas A & M Forest Service,Visible,254807,Wildfire,33.11381014140699,-94.72495965411653
53DD374C-9586-442E-8195-F0BAB5821138,Feed Yard,519.5846,#FF0000,Active,9ABFE884-54FD-43AE-A309-0E03D24C3BC4,2025-10-12T20:56:52.000Z,2025-10-12T19:57:13.000Z,2025-10-13T00:08:48.655Z,70.0,Acres,50,Percent,Eastland,COUNTY,1B,REGION,TXTXS - Texas A & M Forest Service,Visible,254806,Wildfire,32.102042,-98.987198
56F1E578-BED8-4D34-AEE1-A68B1E4E7F13,Marion 4802,103.4454,#93735D,Contained,408E3A31-82B6-4C0D-9697-64F86B525A8F,2025-10-12T21:07:00.000Z,2025-10-12T19:02:00.000Z,2025-10-12T21:11:32.031Z,1.0,Acres,100,Percent,Marion,COUNTY,3A,REGION,TXTXS - Texas A & M Forest Service,Visible,254804,Wildfire,32.80599999999999,-94.519
CD6121E6-66C1-49DC-9854-7C77B9CF6761,Nacogdoches 4800,69.5678,#93735D,Contained,408E3A31-82B6-4C0D-9697-64F86B525A8F,2025-10-12T20:36:00.000Z,2025-10-12T18:27:00.000Z,2025-10-12T20:37:29.353Z,1.0,Acres,100,Percent,Nacogdoches,COUNTY,3B,REGION,TXTXS - Texas A & M Forest Service,Visible,254800,Wildfire,31.67551666666666,-94.93304
B498FABE-B4C0-4C6E-B5B7-8E17EB70B6B0,Harding,293.7842,#93735D,Contained,408E3A31-82B6-4C0D-9697-64F86B525A8F,2025-10-12T21:38:28.000Z,2025-10-12T17:45:05.000Z,2025-10-12T22:43:26.792Z,12.8,Acres,100,Percent,Wichita,COUNTY,2,REGION,TXTXS - Texas A & M Forest Service,Visible,254799,Wildfire,33.91452300000019,-98.42775199999998
DB4A2E5E-B18E-493D-8DB6-F7BD5F380BC1,Loyal Valley,465.4938,#93735D,Contained,408E3A31-82B6-4C0D-9697-64F86B525A8F,2025-10-12T21:56:57.000Z,2025-10-12T16:48:30.000Z,2025-10-12T21:58:04.367Z,50.0,Acres,100,Percent,Mason,COUNTY,7,REGION,TXTXS - Texas A & M Forest Service,Visible,254798,Wildfire,30.58361111111129,-99.01305555555554
F8D1D8CA-5D02-4354-B563-3AE698E9AE0C,Polk 4797,63.7525,#93735D,Contained,408E3A31-82B6-4C0D-9697-64F86B525A8F,2025-10-12T14:50:00.000Z,2025-10-12T12:14:00.000Z,2025-10-12T21:17:12.786Z,0.71,Acres,100,Percent,Polk,COUNTY,3B,REGION,TXTXS - Texas A & M Forest Service,Visible,254797,Wildfire,30.82143333333332,-95.11459999999998
EE2FAD23-FC54-48BD-81A2-670D6E8B9CAE,Polk 4796,98.3338,#93735D,Contained,408E3A31-82B6-4C0D-9697-64F86B525A8F,2025-10-12T04:35:00.000Z,2025-10-12T01:08:00.000Z,2025-10-12T13:06:50.717Z,1.14,Acres,100,Percent,Polk,COUNTY,3B,REGION,TXTXS - Texas A & M Forest Service,Visible,254796,Wildfire,30.686281827912953,-94.75739050520387
83905FF2-43DB-45CD-8AFC-CE75AAC43324,White Canyon,538.4858,#93735D,Contained,408E3A31-82B6-4C0D-9697-64F86B525A8F,2025-10-12T05:39:43.000Z,2025-10-11T22:37:05.000Z,2025-10-12T06:44:19.112Z,30.0,Acres,100,Percent,Fisher,COUNTY,1B,REGION,TXTXS - Texas A & M Forest Service,Visible,254795,Wildfire,32.956399,-100.463126
6909FCB0-84E0-4E7F-9211-5660E4B65232,Sabine 4793,91.9664,#93735D,Contained,408E3A31-82B6-4C0D-9697-64F86B525A8F,2025-10-12T00:50:00.000Z,2025-10-11T21:28:00.000Z,2025-10-12T16:58:32.079Z,14.0,Acres,100,Percent,Sabine,COUNTY,3B,REGION,TXTXS - Texas A & M Forest Service,Visible,254793,Wildfire,31.33399999999999,-94.01503
