id,name,altitude,color,statusname,statusid,statustimestamp,firsttimestatus,lastupdated,size,sizeunit,containment,containmentunit,admindivision,admindivisiontype,admindivisionupper,admindivisionuppertype,protectingunit,publicvisibility,number,categoryType,lat,lng
BC4365A3-847F-4410-9128-7AD86BE3096E,Woodstock,109.0773,#93735D,Contained,408E3A31-82B6-4C0D-9697-64F86B525A8F,2025-08-22T01:42:00.000Z,2025-08-21T21:12:00.000Z,2025-08-22T01:49:09.082Z,16.0,Acres,100,Percent,Bowie,COUNTY,3A,REGION,TXTXS - Texas A & M Forest Service,Visible,253979,Wildfire,33.52411104027165,-94.43727667661196
C989441B-CD14-4165-99DA-E00143B7EC4B,Rusk 3942,149.0318,#93735D,Contained,408E3A31-82B6-4C0D-9697-64F86B525A8F,2025-08-20T04:13:00.000Z,2025-08-20T02:03:00.000Z,2025-08-20T20:20:28.345Z,7.4,Acres,100,Percent,Rusk,COUNTY,3A,REGION,TXTXS - Texas A & M Forest Service,Visible,253942,Wildfire,31.998799999999996,-94.75939
B58084E2-99A7-4C95-AF63-29926F2A4C1C,Eely,160.256,#A7A9AC,Fire Out,277594B4-65F2-4686-BE50-CE11AB075377,2025-08-22T01:18:36.000Z,2025-08-19T21:16:17.000Z,2025-08-22T01:19:00.743Z,0.15,Acres,100,Percent,Bastrop,COUNTY,8,REGION,TXTXS - Texas A & M Forest Service,Visible,253939,Wildfire,30.311288403118834,-97.24600765943913
16BBBC29-2C57-4CE8-B066-CE8EBC008406,Thistle,594.8436,#93735D,Contained,408E3A31-82B6-4C0D-9697-64F86B525A8F,2025-08-20T00:11:22.000Z,2025-08-19T20:46:44.000Z,2025-08-20T00:12:35.648Z,8.0,Acres,100,Percent,Callahan,COUNTY,1B,REGION,TXTXS - Texas A & M Forest Service,Visible,253937,Wildfire,32.324645535195785,-99.47333151645596
89C4A8DC-6BB8-47AC-9E96-B482EB1C2E08,Red River 3933,107.7878,#93735D,Contained,408E3A31-82B6-4C0D-9697-64F86B525A8F,2025-08-19T20:59:00.000Z,2025-08-19T19:55:00.000Z,2025-08-19T21:01:45.026Z,2.0,Acres,100,Percent,Red River,COUNTY,3A,REGION,TXTXS - Texas A & M Forest Service,Visible,253934,Wildfire,33.55089162714082,-95.05145650951543
D3F149A2-50F2-45D8-A303-53AE41D4E04E,East 62,618.5291,#93735D,Contained,408E3A31-82B6-4C0D-9697-64F86B525A8F,2025-08-22T02:43:03.000Z,2025-08-19T18:39:47.000Z,2025-08-22T02:44:25.223Z,427.0,Acres,100,Percent,Motley,COUNTY,1A,REGION,TXTXS - Texas A & M Forest Service,Visible,253931,Wildfire,34.01545191810377,-100.56308454306063
0EAB0457-8ACA-4B9B-B400-A15E4D090C22,Oak Trail,235.7673,#A7A9AC,Fire Out,277594B4-65F2-4686-BE50-CE11AB075377,2025-08-22T01:26:17.000Z,2025-08-18T23:59:30.000Z,2025-08-22T01:26:54.187Z,17.0,Acres,100,Percent,Williamson,COUNTY,8,REGION,TXTXS - Texas A & M Forest Service,Visible,253916,Wildfire,30.758723173747224,-97.654119017838
92237CA6-DBE0-497E-A044-1AE0D1F4998F,Huff,301.5557,#A7A9AC,Fire Out,277594B4-65F2-4686-BE50-CE11AB075377,2025-08-22T01:17:54.000Z,2025-08-18T19:08:06.000Z,2025-08-22T01:18:59.762Z,58.4,Acres,100,Percent,Archer,COUNTY,2,REGION,TXTXS - Texas A & M Forest Service,Visible,253906,Wildfire,33.75633333333333,-98.55205
D202C6AD-5C03-4885-8280-87E9649C170F,Creek,486.3965,#93735D,Contained,408E3A31-82B6-4C0D-9697-64F86B525A8F,2025-08-19T01:50:09.000Z,2025-08-18T18:36:44.000Z,2025-08-19T03:49:30.181Z,288.0,Acres,100,Percent,Jones,COUNTY,1B,REGION,TXTXS - Texas A & M Forest Service,Visible,253904,Wildfire,32.75373333333334,-99.70331666666665
F0FB74E1-CEC8-4403-B784-7D60C367A597,Kennard,109.4905,#A7A9AC,Fire Out,277594B4-65F2-4686-BE50-CE11AB075377,2025-08-22T01:23:49.000Z,2025-08-17T22:00:34.000Z,2025-08-22T01:24:16.933Z,50.0,Acres,100,Percent,Grimes,COUNTY,8,REGION,TXTXS - Texas A & M Forest Service,Visible,253889,Wildfire,30.578210000000002,-96.00138
C5407310-C392-4C4B-9020-5181E1D2CCE3,Panola 3885,73.8058,#93735D,Contained,408E3A31-82B6-4C0D-9697-64F86B525A8F,2025-08-17T21:26:00.000Z,2025-08-17T20:29:00.000Z,2025-08-18T19:59:42.638Z,0.48,Acres,100,Percent,Panola,COUNTY,3A,REGION,TXTXS - Texas A & M Forest Service,Visible,253885,Wildfire,31.988002593541,-94.08525253825428
B40B6989-F2DD-40C8-9578-B4BBC86428F0,Shelby 3874,107.3852,#93735D,Contained,408E3A31-82B6-4C0D-9697-64F86B525A8F,2025-08-17T02:04:00.000Z,2025-08-16T23:39:00.000Z,2025-08-17T02:21:36.706Z,0.25,Acres,100,Percent,Shelby,COUNTY,3B,REGION,TXTXS - Texas A & M Forest Service,Visible,253874,Wildfire,31.69857538001686,-94.26457905590776
915B36B6-D299-4EC3-BFFE-CB02937FFB01,Rusk 3873,137.6538,#93735D,Contained,408E3A31-82B6-4C0D-9697-64F86B525A8F,2025-08-16T23:24:00.000Z,2025-08-16T22:17:00.000Z,2025-08-17T00:15:49.178Z,0.25,Acres,100,Percent,Rusk,COUNTY,3A,REGION,TXTXS - Texas A & M Forest Service,Visible,253873,Wildfire,31.993350000000188,-94.8068333333333
EF4E722C-0D5A-408E-AD7B-089860FCD60A,Tyler 3866,52.1408,#93735D,Contained,408E3A31-82B6-4C0D-9697-64F86B525A8F,2025-08-16T23:00:00.000Z,2025-08-16T15:00:00.000Z,2025-08-17T00:10:03.373Z,52.0,Acres,100,Percent,Tyler,COUNTY,3B,REGION,TXTXS - Texas A & M Forest Service,Visible,253866,Wildfire,30.613816666666658,-94.30971666666669
75EB94AF-CAC4-42F7-8047-6803DE43F755,Nacogdoches 3840,88.893,#93735D,Contained,408E3A31-82B6-4C0D-9697-64F86B525A8F,2025-08-18T00:01:00.000Z,2025-08-15T11:00:00.000Z,2025-08-19T13:57:29.538Z,20.0,Acres,100,Percent,Nacogdoches,COUNTY,3B,REGION,TXTXS - Texas A & M Forest Service,Visible,253840,Wildfire,31.403433333333318,-94.37894166666668
