id,name,altitude,color,statusname,statusid,statustimestamp,firsttimestatus,lastupdated,size,sizeunit,containment,containmentunit,admindivision,admindivisiontype,admindivisionupper,admindivisionuppertype,protectingunit,publicvisibility,number,categoryType,lat,lng
443FD755-8C5C-4DD3-B5D0-03E9D62880EA,Upshur 6061,73.0241,#93735D,Contained,408E3A31-82B6-4C0D-9697-64F86B525A8F,2025-12-30T00:20:00.000Z,2025-12-29T21:57:00.000Z,2025-12-30T00:24:26.749Z,20.0,Acres,100,Percent,Upshur,COUNTY,3A,REGION,TXTXS - Texas A & M Forest Service,Visible,256061,Wildfire,32.8869,-94.72555
A1D4D226-0554-4B44-B4E7-B2A7564CF6F7,Hardin 6051,34.2207,#93735D,Contained,408E3A31-82B6-4C0D-9697-64F86B525A8F,2025-12-29T21:43:00.000Z,2025-12-29T20:24:32.000Z,2025-12-29T21:50:54.839Z,3.0,Acres,100,Percent,Hardin,COUNTY,3B,REGION,TXTXS - Texas A & M Forest Service,Visible,256053,Wildfire,30.50670999999999,-94.39764
5D82E024-D871-4647-B904-9AFFC97AF4FB,Cherokee 6045,146.2341,#93735D,Contained,408E3A31-82B6-4C0D-9697-64F86B525A8F,2025-12-29T21:05:00.000Z,2025-12-29T19:43:45.000Z,2025-12-29T21:09:35.912Z,15.0,Acres,100,Percent,Cherokee,COUNTY,3A,REGION,TXTXS - Texas A & M Forest Service,Visible,256045,Wildfire,31.84988,-95.14403000000001
9F82DC15-16DA-45B3-895B-74EB7D13A961,Harrison 6035,72.1027,#93735D,Contained,408E3A31-82B6-4C0D-9697-64F86B525A8F,2025-12-29T18:26:00.000Z,2025-12-29T16:52:00.000Z,2025-12-29T19:41:57.972Z,17.0,Acres,100,Percent,Harrison,COUNTY,3A,REGION,TXTXS - Texas A & M Forest Service,Visible,256036,Wildfire,32.515066999999995,-94.06774
C1426EF8-76CE-4C2B-94D4-B79A6CB39340,Polk 6025,91.6584,#93735D,Contained,408E3A31-82B6-4C0D-9697-64F86B525A8F,2025-12-29T16:27:00.000Z,2025-12-29T14:25:10.000Z,2025-12-29T16:30:08.918Z,4.9,Acres,100,Percent,Polk,COUNTY,3B,REGION,TXTXS - Texas A & M Forest Service,Visible,256025,Wildfire,30.91146666666666,-94.8478
394509C6-E470-437C-ABB7-FAD605441CA8,Hardin 6024,24.9608,#93735D,Contained,408E3A31-82B6-4C0D-9697-64F86B525A8F,2025-12-29T17:26:00.000Z,2025-12-29T14:21:00.000Z,2025-12-29T19:38:44.744Z,3.0,Acres,100,Percent,Hardin,COUNTY,3B,REGION,TXTXS - Texas A & M Forest Service,Visible,256024,Wildfire,30.379799999999992,-94.321
975D561B-0237-4EDD-A936-30C03CF87B74,Waller 6021,88.9806,#93735D,Contained,408E3A31-82B6-4C0D-9697-64F86B525A8F,2025-12-29T17:12:00.000Z,2025-12-29T13:29:23.000Z,2025-12-29T17:22:32.049Z,3.0,Acres,100,Percent,Waller,COUNTY,4,REGION,TXTXS - Texas A & M Forest Service,Visible,256021,Wildfire,30.217,-95.86999999999999
4EB95DF4-5F4C-4736-B08C-751DD4D96A27,San Augustine 6019,53.964,#93735D,Contained,408E3A31-82B6-4C0D-9697-64F86B525A8F,2025-12-29T17:09:19.000Z,2025-12-29T12:49:42.000Z,2025-12-29T17:11:26.956Z,12.0,Acres,100,Percent,San Augustine,COUNTY,3B,REGION,TXTXS - Texas A & M Forest Service,Visible,256019,Wildfire,31.203166666666657,-94.23433333333334
4D1F30F5-2D69-49B4-AD42-D73E5D6E45FD,Polk 6017,94.8489,#93735D,Contained,408E3A31-82B6-4C0D-9697-64F86B525A8F,2025-12-29T13:42:00.000Z,2025-12-29T11:53:35.000Z,2025-12-29T13:51:28.138Z,2.2,Acres,100,Percent,Polk,COUNTY,3B,REGION,TXTXS - Texas A & M Forest Service,Visible,256017,Wildfire,30.8876,-94.89455
5EB51CDF-2369-4D2F-AED0-F8E2EB83DFEF,San Augustine 6016,76.9928,#93735D,Contained,408E3A31-82B6-4C0D-9697-64F86B525A8F,2025-12-29T12:15:00.000Z,2025-12-29T10:47:00.000Z,2025-12-29T12:25:09.026Z,0.9,Acres,100,Percent,San Augustine,COUNTY,3B,REGION,TXTXS - Texas A & M Forest Service,Visible,256016,Wildfire,31.3181114282375,-94.25609859565729
