id,name,altitude,color,statusname,statusid,statustimestamp,firsttimestatus,lastupdated,size,sizeunit,containment,containmentunit,admindivision,admindivisiontype,admindivisionupper,admindivisionuppertype,protectingunit,publicvisibility,number,categoryType,lat,lng
774AED8E-92BF-499C-8C8C-218676A8D544,Prairie Flower,274.8797,#93735D,Contained,408E3A31-82B6-4C0D-9697-64F86B525A8F,2026-02-12T01:12:27.000Z,2026-02-11T21:39:58.000Z,2026-02-12T01:12:47.649Z,121.0,Acres,100,Percent,Clay,COUNTY,2,REGION,TXTXS - Texas A & M Forest Service,Visible,261260,Wildfire,33.911433333333335,-98.12293333333334
EA07FA5E-7491-48C3-B056-4522718F9879,Anderson 1257,106.2227,#93735D,Contained,408E3A31-82B6-4C0D-9697-64F86B525A8F,2026-02-11T23:23:00.000Z,2026-02-11T21:31:00.000Z,2026-02-11T23:57:19.128Z,7.0,Acres,100,Percent,Anderson,COUNTY,3A,REGION,TXTXS - Texas A & M Forest Service,Visible,261257,Wildfire,31.829416666666663,-95.55965
033E5CB1-73FE-45C3-A83C-C58953CB6053,Hot Green,1212.187,#93735D,Contained,408E3A31-82B6-4C0D-9697-64F86B525A8F,2026-02-12T01:27:00.000Z,2026-02-11T20:45:04.000Z,2026-02-12T01:27:44.206Z,38.0,Acres,100,Percent,Oldham,COUNTY,1A,REGION,TXTXS - Texas A & M Forest Service,Visible,261254,Wildfire,35.31405,-102.37595
8AFDFCE4-B0E5-4B80-9FE5-B5DB07B0C737,Nacogdoches 1251,68.6798,#595959,Controlled,6CE1E29B-606F-46CB-AEC6-6B9C40B2B18F,2026-02-12T16:05:00.000Z,2026-02-11T20:09:57.000Z,2026-02-12T16:07:16.575Z,1.0,Acres,100,Percent,Nacogdoches,COUNTY,3B,REGION,TXTXS - Texas A & M Forest Service,Visible,261251,Wildfire,31.497281666666666,-94.53210333333334
957F6C14-48B8-4CBC-991A-928F0CD82B56,Jasper 1219,49.6835,#93735D,Contained,408E3A31-82B6-4C0D-9697-64F86B525A8F,2026-02-11T01:39:00.000Z,2026-02-10T23:29:00.000Z,2026-02-11T01:47:07.820Z,3.31,Acres,100,Percent,Jasper,COUNTY,3B,REGION,TXTXS - Texas A & M Forest Service,Visible,261219,Wildfire,30.985273333333318,-94.18616666666665
B304F306-4CB1-4291-9670-ED3D80C00432,Angelina 1202,79.4775,#93735D,Contained,408E3A31-82B6-4C0D-9697-64F86B525A8F,2026-02-10T20:03:00.000Z,2026-02-10T19:03:00.000Z,2026-02-10T20:19:14.030Z,0.1,Acres,100,Percent,Angelina,COUNTY,3B,REGION,TXTXS - Texas A & M Forest Service,Visible,261202,Wildfire,31.336649999999995,-94.81573333333333
B90FDE42-7714-442E-B27B-8F3D5FDF8E22,Jasper 1169,20.7135,#93735D,Contained,408E3A31-82B6-4C0D-9697-64F86B525A8F,2026-02-10T04:20:16.000Z,2026-02-10T00:57:00.000Z,2026-02-10T14:46:03.965Z,8.75,Acres,100,Percent,Jasper,COUNTY,3B,REGION,TXTXS - Texas A & M Forest Service,Visible,261169,Wildfire,30.348416666666655,-93.92526666666667
79A9DCEB-C8FD-4C74-AB7E-64DFF412A897,Tree Row,851.6257,#93735D,Contained,408E3A31-82B6-4C0D-9697-64F86B525A8F,2026-02-10T21:55:14.000Z,2026-02-10T00:27:55.000Z,2026-02-10T21:55:46.051Z,18.0,Acres,100,Percent,Wheeler,COUNTY,1A,REGION,TXTXS - Texas A & M Forest Service,Visible,261168,Wildfire,35.24688333333334,-100.51553333333334
091ADC32-FA08-46BF-B595-DDA05577EBAD,Cherokee 1162,110.9546,#93735D,Contained,408E3A31-82B6-4C0D-9697-64F86B525A8F,2026-02-10T00:28:00.000Z,2026-02-09T22:28:00.000Z,2026-02-10T00:40:13.136Z,3.0,Acres,100,Percent,Cherokee,COUNTY,3A,REGION,TXTXS - Texas A & M Forest Service,Visible,261162,Wildfire,32.020102,-95.13582100000002
ED815480-B99E-463A-A654-90704458DD17,BR6,1039.7502,#93735D,Contained,408E3A31-82B6-4C0D-9697-64F86B525A8F,2026-02-10T20:24:24.000Z,2026-02-09T21:13:09.000Z,2026-02-10T20:24:46.422Z,58.0,Acres,100,Percent,Oldham,COUNTY,1A,REGION,TXTXS - Texas A & M Forest Service,Visible,261160,Wildfire,35.46700000000019,-102.25699999999998
