id,name,altitude,color,statusname,statusid,statustimestamp,firsttimestatus,lastupdated,size,sizeunit,containment,containmentunit,admindivision,admindivisiontype,admindivisionupper,admindivisionuppertype,protectingunit,publicvisibility,number,categoryType,lat,lng
D01C791E-6DED-4DF5-85FC-1246311DDAE4,Houston 5511,101.4275,#93735D,Contained,408E3A31-82B6-4C0D-9697-64F86B525A8F,2025-11-20T20:54:00.000Z,2025-11-20T19:14:00.000Z,2025-11-20T20:58:07.357Z,0.5,Acres,100,Percent,Houston,COUNTY,3B,REGION,TXTXS - Texas A & M Forest Service,Visible,255511,Wildfire,31.351333333333326,-95.44361666666667
06A00431-121F-4A39-8154-1D50150DF7F8,Wood 5494,132.075,#93735D,Contained,408E3A31-82B6-4C0D-9697-64F86B525A8F,2025-11-20T06:31:00.000Z,2025-11-20T02:00:00.000Z,2025-11-20T17:07:18.927Z,10.0,Acres,100,Percent,Wood,COUNTY,3A,REGION,TXTXS - Texas A & M Forest Service,Visible,255494,Wildfire,32.78569007115617,-95.27438157461398
0B9B42B2-3AF7-4906-98AB-CE46E1BE13F7,Cass 5487,85.5835,#93735D,Contained,408E3A31-82B6-4C0D-9697-64F86B525A8F,2025-11-19T21:23:00.000Z,2025-11-19T20:33:00.000Z,2025-11-19T23:36:08.696Z,16.0,Acres,100,Percent,Cass,COUNTY,3A,REGION,TXTXS - Texas A & M Forest Service,Visible,255487,Wildfire,32.9453,-94.30983499999999
7B51A592-FEB1-4C23-B34E-8250B24CED1D,Franklin 5476,130.5375,#595959,Controlled,6CE1E29B-606F-46CB-AEC6-6B9C40B2B18F,2025-11-20T15:47:00.000Z,2025-11-19T13:21:00.000Z,2025-11-20T15:48:06.760Z,3.7,Acres,100,Percent,Franklin,COUNTY,3A,REGION,TXTXS - Texas A & M Forest Service,Visible,255476,Wildfire,33.0880833647072,-95.20410381053634
FBE05868-64DE-4439-BE78-B1CAB8B0A513,Rusk 5465,114.9055,#93735D,Contained,408E3A31-82B6-4C0D-9697-64F86B525A8F,2025-11-18T22:10:00.000Z,2025-11-18T20:49:00.000Z,2025-11-19T18:25:43.042Z,1.7,Acres,100,Percent,Rusk,COUNTY,3A,REGION,TXTXS - Texas A & M Forest Service,Visible,255465,Wildfire,32.12648333333334,-94.79871666666666
23E67329-35A1-4EEA-A8B9-40FE599FE940,Friendship,306.973,#93735D,Contained,408E3A31-82B6-4C0D-9697-64F86B525A8F,2025-11-18T19:55:53.000Z,2025-11-18T18:11:45.000Z,2025-11-18T19:57:20.559Z,18.0,Acres,100,Percent,Wichita,COUNTY,2,REGION,TXTXS - Texas A & M Forest Service,Visible,255463,Wildfire,34.07277777777797,-98.54305555555551
92FCB5EB-5F7C-49AC-9D58-93DF472837AF,Cass 5446,119.2292,#93735D,Contained,408E3A31-82B6-4C0D-9697-64F86B525A8F,2025-11-18T17:39:00.000Z,2025-11-18T13:29:00.000Z,2025-11-18T17:41:24.315Z,1.0,Acres,100,Percent,Cass,COUNTY,3A,REGION,TXTXS - Texas A & M Forest Service,Visible,255446,Wildfire,32.899849999999994,-94.54995000000001
218F6A4E-52D7-4E81-B772-9C03D4871D0F,Panola 5396,91.783,#93735D,Contained,408E3A31-82B6-4C0D-9697-64F86B525A8F,2025-11-16T14:28:00.000Z,2025-11-16T13:00:00.000Z,2025-11-16T14:56:48.448Z,0.7,Acres,100,Percent,Panola,COUNTY,3A,REGION,TXTXS - Texas A & M Forest Service,Visible,255396,Wildfire,32.031944444444434,-94.39444444444445
C6C79F42-FB9A-4686-A524-C462F105618E,Marion 5390,73.9661,#93735D,Contained,408E3A31-82B6-4C0D-9697-64F86B525A8F,2025-11-15T21:54:00.000Z,2025-11-15T20:08:00.000Z,2025-11-15T22:54:46.722Z,1.0,Acres,100,Percent,Marion,COUNTY,3A,REGION,TXTXS - Texas A & M Forest Service,Visible,255390,Wildfire,32.76551666666667,-94.58218333333335
F7CC3D6B-A3DC-4511-8F10-6EB838B59555,Bowie 5376,113.1188,#93735D,Contained,408E3A31-82B6-4C0D-9697-64F86B525A8F,2025-11-15T08:38:00.000Z,2025-11-15T06:36:00.000Z,2025-11-15T09:10:24.969Z,1.0,Acres,100,Percent,Bowie,COUNTY,3A,REGION,TXTXS - Texas A & M Forest Service,Visible,255376,Wildfire,33.39779999999999,-94.63314
A5810924-406F-406C-830C-6D38C379DBBD,Sabine 5243,71.5395,#93735D,Contained,408E3A31-82B6-4C0D-9697-64F86B525A8F,2025-11-10T03:25:00.000Z,2025-11-10T00:56:00.000Z,2025-11-10T03:29:34.961Z,1.0,Acres,100,Percent,Sabine,COUNTY,3B,REGION,TXTXS - Texas A & M Forest Service,Visible,255243,Wildfire,31.499444444444443,-93.8286111111111
