id,name,altitude,color,statusname,statusid,statustimestamp,firsttimestatus,lastupdated,size,sizeunit,containment,containmentunit,admindivision,admindivisiontype,admindivisionupper,admindivisionuppertype,protectingunit,publicvisibility,number,categoryType,lat,lng
DD1EFED6-3426-4A14-85C1-15D7BD41595F,Rough Road,132.9162,#93735D,Contained,408E3A31-82B6-4C0D-9697-64F86B525A8F,2025-03-23T00:48:00.000Z,2025-03-22T22:53:00.000Z,2025-03-23T00:54:54.149Z,5.0,Acres,100,Percent,Rusk,COUNTY,3A,REGION,TXTXS - Texas A & M Forest Service,Visible,251708,Wildfire,32.05700000000001,-94.78021666666665
79597D1D-CCCB-4470-873A-9AE32418BBB1,Duck Hunt,94.1218,#93735D,Contained,408E3A31-82B6-4C0D-9697-64F86B525A8F,2025-03-22T22:47:00.000Z,2025-03-22T20:49:00.000Z,2025-03-22T22:56:09.348Z,3.5,Acres,100,Percent,Gregg,COUNTY,3A,REGION,TXTXS - Texas A & M Forest Service,Visible,251706,Wildfire,32.41478,-94.74099000000001
8D628C59-2528-46AA-BFC7-3B4111065472,5210,28.8598,#93735D,Contained,408E3A31-82B6-4C0D-9697-64F86B525A8F,2025-03-23T00:00:00.000Z,2025-03-22T20:22:00.000Z,2025-03-23T00:05:15.273Z,14.0,Acres,100,Percent,Liberty,COUNTY,4,REGION,TXTXS - Texas A & M Forest Service,Visible,251705,Wildfire,30.151953245706455,-95.03529194939091
386E5F02-13FF-4E38-B5B9-99C32945A437,Powder Pile,107.2038,#FF0000,Active,9ABFE884-54FD-43AE-A309-0E03D24C3BC4,2025-03-22T20:41:00.000Z,2025-03-22T19:46:00.000Z,2025-03-22T21:32:19.638Z,0.4,Acres,95,Percent,Cherokee,COUNTY,3A,REGION,TXTXS - Texas A & M Forest Service,Visible,251702,Wildfire,32.09218545572055,-94.99306055502358
7AF68B8C-51C6-4A0B-A0FE-7BFF5AB6D0B1,Midcity,144.7512,#93735D,Contained,408E3A31-82B6-4C0D-9697-64F86B525A8F,2025-03-22T22:43:00.000Z,2025-03-22T19:27:00.000Z,2025-03-22T22:49:46.409Z,17.0,Acres,100,Percent,Lamar,COUNTY,3A,REGION,TXTXS - Texas A & M Forest Service,Visible,251700,Wildfire,33.85219015557307,-95.51907981332407
52D5EF11-A4DE-4D48-A278-75E74AD89EB5,3549,31.2504,#93735D,Contained,408E3A31-82B6-4C0D-9697-64F86B525A8F,2025-03-22T23:38:00.000Z,2025-03-22T19:22:00.000Z,2025-03-22T23:50:44.192Z,14.0,Acres,100,Percent,Liberty,COUNTY,4,REGION,TXTXS - Texas A & M Forest Service,Visible,251699,Wildfire,30.151366666666654,-95.06773333333334
5066559E-A0DC-4481-8748-70F90B82B6EE,Lake,92.8195,#93735D,Contained,408E3A31-82B6-4C0D-9697-64F86B525A8F,2025-03-22T19:20:00.000Z,2025-03-22T18:02:00.000Z,2025-03-22T20:02:34.884Z,2.6,Acres,100,Percent,Gregg,COUNTY,3A,REGION,TXTXS - Texas A & M Forest Service,Visible,251696,Wildfire,32.376369956686986,-94.62238592255332
8B2C9C9E-F1A2-476A-A013-C109EC971E79,Lick Creek,119.2835,#93735D,Contained,408E3A31-82B6-4C0D-9697-64F86B525A8F,2025-03-23T00:32:00.000Z,2025-03-22T17:51:00.000Z,2025-03-23T00:41:57.762Z,42.0,Acres,100,Percent,Nacogdoches,COUNTY,3B,REGION,TXTXS - Texas A & M Forest Service,Visible,251695,Wildfire,31.794500000000003,-94.468
4167FE05-26F0-413B-9CB6-A4A21CF3B30F,Pine Harbor,94.186,#93735D,Contained,408E3A31-82B6-4C0D-9697-64F86B525A8F,2025-03-22T01:40:00.000Z,2025-03-21T23:34:00.000Z,2025-03-22T01:59:17.558Z,1.0,Acres,100,Percent,Marion,COUNTY,3A,REGION,TXTXS - Texas A & M Forest Service,Visible,251680,Wildfire,32.774833333333326,-94.50016666666667
A61EBD77-D58E-42CF-BF82-D8F7C3569F5E,Thunderbird,119.9104,#93735D,Contained,408E3A31-82B6-4C0D-9697-64F86B525A8F,2025-03-22T00:24:00.000Z,2025-03-21T22:59:00.000Z,2025-03-22T00:26:30.950Z,0.5,Acres,100,Percent,Camp,COUNTY,3A,REGION,TXTXS - Texas A & M Forest Service,Visible,251678,Wildfire,33.052966666666656,-95.04868333333332
