id,name,altitude,color,statusname,statusid,statustimestamp,firsttimestatus,lastupdated,size,sizeunit,containment,containmentunit,admindivision,admindivisiontype,admindivisionupper,admindivisionuppertype,protectingunit,publicvisibility,number,categoryType,lat,lng
69F11321-B43F-47B3-94F5-5543C7B3B065,Moon,149.399,#FF0000,Active,9ABFE884-54FD-43AE-A309-0E03D24C3BC4,2025-09-30T21:31:44.000Z,2025-09-30T20:28:17.000Z,2025-09-30T22:44:20.082Z,15.0,Acres,95,Percent,Bell,COUNTY,8,REGION,TXTXS - Texas A & M Forest Service,Visible,254604,Wildfire,30.96745833333332,-97.42980666666666
9F3F85F7-82B1-4625-859D-5BECCBFEFD7B,Pinebrook,100.9825,#FF0000,Active,9ABFE884-54FD-43AE-A309-0E03D24C3BC4,2025-09-30T21:06:10.000Z,2025-09-30T20:17:19.000Z,2025-09-30T22:50:00.438Z,2.0,Acres,50,Percent,Grimes,COUNTY,8,REGION,TXTXS - Texas A & M Forest Service,Visible,254603,Wildfire,30.312716666666663,-95.86628333333333
9F188426-32D1-4A06-83AA-8C1607094708,Shelby 4595,134.4597,#93735D,Contained,408E3A31-82B6-4C0D-9697-64F86B525A8F,2025-09-30T12:04:00.000Z,2025-09-30T07:25:00.000Z,2025-09-30T12:07:35.268Z,2.0,Acres,100,Percent,Shelby,COUNTY,3B,REGION,TXTXS - Texas A & M Forest Service,Visible,254595,Wildfire,31.828657468501262,-94.32387797479635
9712600D-68FF-4446-9FEC-17203B5F4F9C,Mine,2.8594,#93735D,Contained,408E3A31-82B6-4C0D-9697-64F86B525A8F,2025-09-30T19:04:51.000Z,2025-09-29T19:51:36.000Z,2025-09-30T19:05:40.364Z,72.0,Acres,100,Percent,San Patricio,COUNTY,5,REGION,TXTXS - Texas A & M Forest Service,Visible,254593,Wildfire,27.883999999999986,-97.65949999999998
4A242AA4-E56F-45C3-9436-725C4572AE35,Shelby 4592,108.8345,#93735D,Contained,408E3A31-82B6-4C0D-9697-64F86B525A8F,2025-09-29T21:33:00.000Z,2025-09-29T19:45:00.000Z,2025-09-30T00:24:51.169Z,0.66,Acres,100,Percent,Shelby,COUNTY,3B,REGION,TXTXS - Texas A & M Forest Service,Visible,254592,Wildfire,31.955466926808832,-94.25721900104396
F80A6855-B3DF-4E6D-ADF4-50964998A26B,Bowie 4591,104.2657,#93735D,Contained,408E3A31-82B6-4C0D-9697-64F86B525A8F,2025-09-29T21:23:00.000Z,2025-09-29T19:18:00.000Z,2025-09-30T16:14:32.609Z,1.0,Acres,100,Percent,Bowie,COUNTY,3A,REGION,TXTXS - Texas A & M Forest Service,Visible,254591,Wildfire,33.38042,-94.6834
D5B0FB82-A0B2-4199-B646-7531D05E48CA,Jasper 4590,32.6788,#93735D,Contained,408E3A31-82B6-4C0D-9697-64F86B525A8F,2025-09-29T20:01:00.000Z,2025-09-29T18:34:00.000Z,2025-09-30T00:27:29.360Z,2.3,Acres,100,Percent,Jasper,COUNTY,3B,REGION,TXTXS - Texas A & M Forest Service,Visible,254590,Wildfire,30.545050000000003,-93.92935
8CDDB32B-802E-495C-9423-07339A0CC789,Princess,66.7444,#93735D,Contained,408E3A31-82B6-4C0D-9697-64F86B525A8F,2025-09-30T03:19:00.000Z,2025-09-29T18:32:00.000Z,2025-09-30T21:54:21.858Z,130.0,Acres,100,Percent,Polk,COUNTY,3B,REGION,TXTXS - Texas A & M Forest Service,Visible,254589,Wildfire,31.002408305325208,-94.78498243455476
07AD019C-2117-4FFB-87DF-1E39DC7B61D4,Big Sandy,120.8061,#93735D,Contained,408E3A31-82B6-4C0D-9697-64F86B525A8F,2025-09-29T18:38:45.000Z,2025-09-28T21:30:35.000Z,2025-09-29T18:39:01.031Z,18.5,Acres,100,Percent,Bastrop,COUNTY,8,REGION,TXTXS - Texas A & M Forest Service,Visible,254576,Wildfire,30.220817000000004,-97.34348299999999
FF6CA2F5-18AE-4A9D-A530-4DC70821DD8F,Harris 4572,28.0806,#93735D,Contained,408E3A31-82B6-4C0D-9697-64F86B525A8F,2025-09-29T19:57:00.000Z,2025-09-28T18:07:00.000Z,2025-09-30T16:55:06.386Z,40.0,Acres,100,Percent,Harris,COUNTY,4,REGION,TXTXS - Texas A & M Forest Service,Visible,254572,Wildfire,29.802683333333327,-95.62081666666667
